73	2	2	1	0	2	3	4	4	4	1	2	2	1	1	5	5	5	5	5	24	1	2	0	0	1	0	0	1	1	0	1	3	2	2	1	1	0	0
74	2	2	0	1	4	5	4	3	3	3	2	3	1	1	4	4	4	3	4	25	2	2	0	0	1	1	0	1	0	1	1	3	1	3	0	0	1	1
74	2	2	0	0	1	4	2	1	2	1	2	1	1	1	2	4	4	3	2	25	2	2	0	0	1	1	0	1	0	1	1	3	1	3	0	0	1	1
74	2	2	1	1	1	5	2	2	1	5	5	5	5	3	1	1	3	3	2	25	2	2	0	0	1	1	0	1	0	1	1	3	1	3	0	0	1	1
74	2	2	1	0	4	3	4	4	4	1	1	1	2	3	4	4	4	3	5	25	2	2	0	0	1	1	0	1	0	1	1	3	1	3	0	0	1	1
76	3	2	0	1	3	4	2	2	2	2	2	2	2	2	4	4	4	4	4	31	2	2	0	0	1	0	0	0	1	0	1	2	2	2	1	0	1	0
76	3	2	0	0	3	2	2	2	2	2	2	2	2	2	4	4	4	4	4	31	2	2	0	0	1	0	0	0	1	0	1	2	2	2	1	0	1	0
76	3	2	1	1	3	4	2	2	2	4	2	2	2	2	4	4	4	4	4	31	2	2	0	0	1	0	0	0	1	0	1	2	2	2	1	0	1	0
76	3	2	1	0	3	2	2	2	2	2	2	2	2	2	4	4	4	4	4	31	2	2	0	0	1	0	0	0	1	0	1	2	2	2	1	0	1	0
77	1	2	0	1	4	4	1	1	2	2	1	1	2	2	3	4	4	4	4	34	2	2	0	0	0	0	0	0	0	0	0	2	3	2	1	0	1	0
77	1	2	0	0	3	4	1	2	2	3	2	2	2	2	3	4	4	3	3	34	2	2	0	0	0	0	0	0	0	0	0	2	3	2	1	0	1	0
77	1	2	1	1	3	4	4	4	2	4	2	2	2	2	3	4	4	4	4	34	2	2	0	0	0	0	0	0	0	0	0	2	3	2	1	0	1	0
77	1	2	1	0	2	2	2	2	2	3	2	2	2	2	2	4	4	4	5	34	2	2	0	0	0	0	0	0	0	0	0	2	3	2	1	0	1	0
80	1	2	0	1	5	4	4	4	3	5	1	1	1	4	5	4	4	3	4	23	1	1	0	0	1	1	0	0	0	1	0	1	1	2	1	1	0	0
80	1	2	0	0	2	2	1	2	2	2	3	3	4	2	1	3	2	3	2	23	1	1	0	0	1	1	0	0	0	1	0	1	1	2	1	1	0	0
80	1	2	1	1	4	3	4	3	4	1	2	2	2	4	4	4	4	3	4	23	1	1	0	0	1	1	0	0	0	1	0	1	1	2	1	1	0	0
80	1	2	1	0	2	3	2	3	1	2	4	4	4	1	2	2	2	3	2	23	1	1	0	0	1	1	0	0	0	1	0	1	1	2	1	1	0	0
81	2	2	0	1	3	4	3	3	2	2	2	2	2	2	3	4	4	2	2	23	1	1	0	0	1	1	0	1	0	1	1	2	2	1	1	1	1	1
81	2	2	0	0	3	2	3	3	3	2	2	2	2	2	3	4	4	2	4	23	1	1	0	0	1	1	0	1	0	1	1	2	2	1	1	1	1	1
81	2	2	1	1	3	4	2	2	3	3	2	2	3	3	4	3	3	3	3	23	1	1	0	0	1	1	0	1	0	1	1	2	2	1	1	1	1	1
81	2	2	1	0	3	2	2	2	3	2	2	2	2	3	3	4	4	3	4	23	1	1	0	0	1	1	0	1	0	1	1	2	2	1	1	1	1	1
82	3	2	0	1	5	5	3	3	4	1	1	4	3	4	1	1	3	3	4	24	1	1	0	0	1	0	0	0	1	0	1	-999	2	2	1	1	0	0
82	3	2	0	0	3	3	3	3	4	3	3	1	3	3	5	5	3	3	3	24	1	1	0	0	1	0	0	0	1	0	1	-999	2	2	1	1	0	0
